env,arm,t,n_seeds,seeds,sr_mean_pct,sr_se_pct,sr_per_seed,call_ratio
cube,icem_ffjepa_s10k3,75,8,42|43|44|45|46|47|48|49,46.29,0.81,50.78|46.88|46.09|43.75|45.31|43.75|47.66|46.09,
cube,icem_flat_rh5,75,8,42|43|44|45|46|47|48|49,46.48,0.33,46.09|47.66|45.31|46.88|47.66|46.09|46.88|45.31,
cube,icem_router,75,8,42|43|44|45|46|47|48|49,51.56,0.42,51.56|53.12|51.56|51.56|49.22|50.78|52.34|52.34,0.981
cube,icem_surveyor,75,8,42|43|44|45|46|47|48|49,44.53,0.83,43.75|45.31|44.53|45.31|41.41|41.41|48.44|46.09,0.942
cube,imagine,75,8,42|43|44|45|46|47|48|49,36.13,0.83,34.38|39.06|38.28|37.50|34.38|36.72|36.72|32.03,0.437
cube,leflow_accept,75,8,42|43|44|45|46|47|48|49,29.69,1.30,26.56|31.25|30.47|33.59|32.03|28.12|32.81|22.66,0.989
cube,leflow_blind,75,8,42|43|44|45|46|47|48|49,58.69,0.60,58.59|56.25|57.81|60.94|59.38|60.94|57.03|58.59,0.333
cube,leflow_every,75,8,42|43|44|45|46|47|48|49,29.69,1.10,26.56|31.25|31.25|34.38|25.78|29.69|32.03|26.56,1.000
cube,leflow_rh10,75,8,42|43|44|45|46|47|48|49,37.99,0.66,40.62|37.50|38.28|37.50|39.06|35.16|39.84|35.94,
cube,leflow_router,75,8,42|43|44|45|46|47|48|49,36.52,1.03,39.84|32.81|38.28|39.06|38.28|35.16|36.72|32.03,0.998
cube,leflow,75,8,42|43|44|45|46|47|48|49,56.64,0.15,56.25|57.03|57.03|56.25|56.25|56.25|57.03|57.03,
cube,mppi_blindk,75,8,42|43|44|45|46|47|48|49,16.02,1.03,19.53|19.53|17.19|14.84|15.62|12.50|11.72|17.19,0.340
cube,mppi_ffjepa_s10k3,75,8,42|43|44|45|46|47|48|49,16.40,1.06,20.31|21.09|17.97|14.06|15.62|13.28|14.06|14.84,
cube,mppi_flat_rh5,75,8,42|43|44|45|46|47|48|49,8.69,1.12,9.38|6.25|12.50|12.50|3.91|6.25|10.94|7.81,
cube,mppi_router,75,8,42|43|44|45|46|47|48|49,30.18,0.88,25.78|32.03|33.59|28.91|32.03|30.47|28.12|30.47,0.990
cube,mppi_surveyor,75,8,42|43|44|45|46|47|48|49,16.21,0.69,19.53|16.41|18.75|14.84|14.84|14.06|15.62|15.62,0.969
cube,blindk,100,8,42|43|44|45|46|47|48|49,38.18,0.87,42.97|35.94|39.06|39.06|39.06|35.16|37.50|36.72,0.363
cube,ffjepa_s10k3,100,8,42|43|44|45|46|47|48|49,36.62,0.90,40.62|35.16|38.28|36.72|35.16|32.81|35.16|39.06,
cube,gcblind_off_s123,100,8,42|43|44|45|46|47|48|49,72.56,0.50,72.66|73.44|71.88|71.88|75.00|73.44|70.31|71.88,0.350
cube,gcblind_off_s42,100,8,42|43|44|45|46|47|48|49,70.12,0.87,68.75|74.22|65.62|71.09|69.53|71.09|71.09|69.53,0.350
cube,gcblind_off_s456,100,8,42|43|44|45|46|47|48|49,74.32,0.67,71.88|72.66|74.22|75.78|77.34|74.22|72.66|75.78,0.350
cube,gcevery_off_s123,100,8,42|43|44|45|46|47|48|49,71.87,0.81,70.31|72.66|69.53|70.31|76.56|73.44|71.09|71.09,1.000
cube,gcevery_off_s42,100,8,42|43|44|45|46|47|48|49,71.19,0.80,68.75|67.97|69.53|74.22|71.88|71.09|72.66|73.44,1.000
cube,gcevery_off_s456,100,8,42|43|44|45|46|47|48|49,74.71,0.78,71.09|78.12|74.22|72.66|76.56|75.00|75.78|74.22,1.000
cube,gcidm_imag,100,8,42|43|44|45|46|47|48|49,73.34,0.58,74.22|71.88|74.22|71.88|76.56|71.88|72.66|73.44,0.912
