env,arm,t,n_seeds,seeds,sr_mean_pct,sr_se_pct,sr_per_seed,call_ratio
pusht,icem_blindk,150,8,42|43|44|45|46|47|48|49,92.58,0.56,91.02|94.92|93.75|92.97|91.80|94.14|91.41|90.62,0.347
pusht,icem_router,150,8,42|43|44|45|46|47|48|49,92.24,0.51,92.58|90.62|93.75|93.36|89.84|91.80|92.19|93.75,0.724
pusht,mppi_blindk,150,8,42|43|44|45|46|47|48|49,87.06,0.75,87.50|89.84|89.45|84.77|85.94|86.72|83.98|88.28,0.345
pusht,mppi_router,150,8,42|43|44|45|46|47|48|49,94.92,0.29,95.31|94.92|94.53|94.92|95.70|96.09|93.36|94.53,0.730
reacher,blind2,25,8,42|43|44|45|46|47|48|49,57.72,0.71,55.47|54.69|60.16|58.59|57.03|57.03|58.59|60.16,0.600
reacher,blindk,25,8,42|43|44|45|46|47|48|49,50.49,1.78,54.69|45.31|49.22|53.91|56.25|46.88|54.69|42.97,0.427
reacher,ffjepa_s10k8,25,8,42|43|44|45|46|47|48|49,65.23,1.65,71.09|61.72|63.28|70.31|57.03|67.19|64.06|67.19,
reacher,icem_blind2,25,8,42|43|44|45|46|47|48|49,49.80,1.79,44.53|50.00|58.59|53.12|50.00|42.19|48.44|51.56,0.600
reacher,icem_blindk,25,8,42|43|44|45|46|47|48|49,42.77,1.92,33.59|41.41|50.00|47.66|44.53|37.50|46.09|41.41,0.421
reacher,icem_router,25,8,42|43|44|45|46|47|48|49,99.42,0.32,100.00|97.66|100.00|98.44|99.22|100.00|100.00|100.00,0.918
reacher,mppi_blind2,25,8,42|43|44|45|46|47|48|49,48.14,2.01,50.78|46.09|38.28|50.78|50.00|42.97|49.22|57.03,0.596
reacher,mppi_blindk,25,8,42|43|44|45|46|47|48|49,47.75,1.98,50.00|52.34|53.91|43.75|44.53|40.62|42.19|54.69,0.422
reacher,mppi_router,25,8,42|43|44|45|46|47|48|49,81.74,1.24,80.47|82.03|77.34|82.81|80.47|88.28|84.38|78.12,0.972
reacher,blind2,50,8,42|43|44|45|46|47|48|49,78.71,0.95,75.78|79.69|78.12|74.22|80.47|78.91|82.81|79.69,0.534
