env,arm,t,n_seeds,seeds,sr_mean_pct,sr_se_pct,sr_per_seed,call_ratio
pusht,gcrouter_off_s42_rt0.10_tauown,150,8,42|43|44|45|46|47|48|49,93.90,0.49,95.70|93.36|94.92|92.19|94.53|91.80|93.75|94.92,0.731
pusht,gd_router_mp_rt0.10_tauown,150,8,42|43|44|45|46|47|48|49,97.46,0.25,97.27|98.05|96.48|97.27|98.05|98.05|96.48|98.05,0.604
pusht,gd_router_mp_tauown,150,8,42|43|44|45|46|47|48|49,97.32,0.29,98.05|98.05|97.27|97.27|97.66|98.05|96.09|96.09,0.606
pusht,gd_router_rt0.10_tauown,150,8,42|43|44|45|46|47|48|49,96.97,0.35,97.27|97.27|97.27|94.92|97.66|97.66|96.09|97.66,0.603
pusht,icem_router_lat_tauown,150,8,42|43|44|45|46|47|48|49,94.24,0.54,91.80|95.70|96.09|95.31|94.53|93.36|94.53|92.58,0.633
pusht,icem_router_mp_rt0.10_tauown,150,8,42|43|44|45|46|47|48|49,94.04,0.43,94.14|93.75|94.53|94.14|93.75|96.48|93.36|92.19,0.633
pusht,icem_router_mp_tauown,150,8,42|43|44|45|46|47|48|49,93.70,0.50,94.14|91.41|92.97|93.75|96.09|92.97|94.92|93.36,0.636
pusht,icem_router_rt0.10_tauown,150,8,42|43|44|45|46|47|48|49,93.80,0.41,94.53|91.41|94.92|94.53|92.97|94.14|94.53|93.36,0.636
pusht,leflow_accept_tauown,150,8,42|43|44|45|46|47|48|49,11.23,0.26,11.72|11.33|12.11|11.33|12.11|10.55|10.16|10.55,0.973
pusht,leflow_router_tauown,150,8,42|43|44|45|46|47|48|49,10.74,0.76,7.42|14.06|11.33|9.38|11.72|12.89|9.77|9.38,0.973
pusht,mppi_router_mp_rt0.10_tauown,150,8,42|43|44|45|46|47|48|49,95.31,0.31,96.48|96.09|94.92|96.09|95.31|94.14|94.14|95.31,0.670
pusht,mppi_router_mp_tauown,150,8,42|43|44|45|46|47|48|49,94.73,0.35,94.92|94.92|96.09|94.53|94.92|95.70|93.36|93.36,0.667
pusht,mppi_router_rt0.10_tauown,150,8,42|43|44|45|46|47|48|49,95.36,0.45,93.75|94.92|96.88|96.09|96.48|94.53|93.75|96.48,0.669
pusht,router_lat_tauown,150,8,42|43|44|45|46|47|48|49,97.76,0.30,98.83|98.05|96.88|98.83|98.05|97.27|97.66|96.48,0.578
pusht,router_rt0.10_tauown,150,8,42|43|44|45|46|47|48|49,97.22,0.31,98.44|96.48|98.44|97.27|96.48|96.48|96.48|97.66,0.577
reacher,gcidm_router_tauown,25,8,42|43|44|45|46|47|48|49,95.31,0.42,95.31|93.75|95.31|95.31|94.53|94.53|96.09|97.66,0.651
reacher,gcidm_surv_tauown,25,8,42|43|44|45|46|47|48|49,60.25,1.55,56.25|54.69|64.06|63.28|57.03|65.62|57.03|64.06,0.613
reacher,gcrouter_off_s42_mp_rt0.10_tauown,25,8,42|43|44|45|46|47|48|49,62.01,1.29,60.16|58.59|57.03|60.16|64.84|64.06|63.28|67.97,0.617
reacher,gcrouter_off_s42_mp_tauown,25,8,42|43|44|45|46|47|48|49,64.26,1.78,59.38|67.97|60.94|64.06|72.66|66.41|57.03|65.62,0.613
reacher,gcrouter_off_s42_rt0.10_tauown,25,8,42|43|44|45|46|47|48|49,94.04,0.33,94.53|94.53|95.31|93.75|93.75|93.75|94.53|92.19,0.628
reacher,gd_router_mp_rt0.10_tauown,25,8,42|43|44|45|46|47|48|49,93.26,0.79,92.97|96.88|89.84|91.41|92.19|92.97|94.53|95.31,0.954
reacher,gd_router_mp_tauown,25,8,42|43|44|45|46|47|48|49,94.14,0.59,94.53|95.31|93.75|96.88|92.19|92.19|95.31|92.97,0.955
reacher,gd_router_rt0.10_tauown,25,8,42|43|44|45|46|47|48|49,96.09,0.61,94.53|96.09|95.31|99.22|94.53|94.53|96.88|97.66,0.979
reacher,icem_router_lat_tauown,25,8,42|43|44|45|46|47|48|49,52.54,1.21,54.69|49.22|51.56|58.59|48.44|50.00|53.12|54.69,0.780
reacher,icem_router_mp_rt0.10_tauown,25,8,42|43|44|45|46|47|48|49,97.27,0.44,98.44|96.88|99.22|98.44|96.09|96.88|96.09|96.09,0.884
reacher,icem_router_mp_tauown,25,8,42|43|44|45|46|47|48|49,97.85,0.35,97.66|99.22|98.44|97.66|96.09|98.44|98.44|96.88,0.910
reacher,icem_router_rt0.10_tauown,25,8,42|43|44|45|46|47|48|49,99.03,0.35,98.44|97.66|100.00|97.66|100.00|99.22|100.00|99.22,0.938
reacher,leflow_accept_tauown,25,8,42|43|44|45|46|47|48|49,22.27,1.31,24.22|26.56|19.53|24.22|21.88|14.84|21.88|25.00,0.986
reacher,leflow_router_tauown,25,8,42|43|44|45|46|47|48|49,30.57,0.62,29.69|32.03|32.03|30.47|30.47|27.34|32.81|29.69,0.991
reacher,mppi_router_mp_rt0.10_tauown,25,8,42|43|44|45|46|47|48|49,80.08,1.03,81.25|82.03|80.47|83.59|78.12|76.56|82.81|75.78,0.985
reacher,mppi_router_mp_tauown,25,8,42|43|44|45|46|47|48|49,82.62,0.64,83.59|85.16|84.38|83.59|81.25|80.47|80.47|82.03,0.991
reacher,mppi_router_rt0.10_tauown,25,8,42|43|44|45|46|47|48|49,79.10,1.42,77.34|80.47|73.44|83.59|85.16|76.56|75.78|80.47,0.991
reacher,router_lat_tauown,25,8,42|43|44|45|46|47|48|49,62.99,1.35,58.59|57.03|66.41|66.41|63.28|60.94|67.19|64.06,0.828
reacher,router_rt0.10_tauown,25,8,42|43|44|45|46|47|48|49,98.54,0.43,98.44|99.22|97.66|96.09|100.00|98.44|99.22|99.22,0.927
reacher,gcidm_router_tauown,50,8,42|43|44|45|46|47|48|49,93.46,0.85,92.97|90.62|92.19|91.41|96.88|92.19|96.88|94.53,0.649
reacher,gcidm_surv_tauown,50,8,42|43|44|45|46|47|48|49,85.25,0.95,89.06|80.47|85.94|84.38|85.16|88.28|85.16|83.59,0.679
reacher,gcrouter_off_s42_mp_rt0.10_tauown,50,8,42|43|44|45|46|47|48|49,85.06,1.19,88.28|87.50|82.03|89.84|84.38|80.47|82.03|85.94,0.673
reacher,gcrouter_off_s42_mp_tauown,50,8,42|43|44|45|46|47|48|49,85.84,0.81,83.59|86.72|82.03|87.50|85.16|87.50|85.16|89.06,0.672
reacher,gcrouter_off_s42_rt0.10_tauown,50,8,42|43|44|45|46|47|48|49,92.97,0.66,91.41|93.75|93.75|91.41|96.88|92.97|92.19|91.41,0.668
reacher,gd_router_mp_rt0.10_tauown,50,8,42|43|44|45|46|47|48|49,98.83,0.29,98.44|99.22|99.22|100.00|97.66|97.66|99.22|99.22,0.950
reacher,gd_router_mp_tauown,50,8,42|43|44|45|46|47|48|49,98.54,0.31,99.22|96.88|98.44|99.22|99.22|99.22|97.66|98.44,0.952
reacher,gd_router_rt0.10_tauown,50,8,42|43|44|45|46|47|48|49,99.03,0.29,99.22|100.00|98.44|99.22|100.00|99.22|98.44|97.66,0.955
reacher,icem_router_lat_tauown,50,8,42|43|44|45|46|47|48|49,79.98,1.76,71.88|82.03|84.38|85.94|74.22|79.69|78.12|83.59,0.752
reacher,icem_router_mp_rt0.10_tauown,50,8,42|43|44|45|46|47|48|49,97.75,0.65,98.44|100.00|95.31|96.88|100.00|97.66|95.31|98.44,0.862
reacher,icem_router_mp_tauown,50,8,42|43|44|45|46|47|48|49,98.15,0.25,98.44|97.66|98.44|99.22|97.66|98.44|96.88|98.44,0.875
reacher,icem_router_rt0.10_tauown,50,8,42|43|44|45|46|47|48|49,98.54,0.31,99.22|99.22|98.44|98.44|99.22|99.22|97.66|96.88,0.909
reacher,leflow_accept_tauown,50,8,42|43|44|45|46|47|48|49,33.01,1.34,28.91|37.50|38.28|33.59|33.59|27.34|31.25|33.59,0.980
reacher,leflow_router_tauown,50,8,42|43|44|45|46|47|48|49,40.43,1.05,42.97|39.84|41.41|42.19|35.16|44.53|39.06|38.28,0.992
reacher,mppi_router_mp_rt0.10_tauown,50,8,42|43|44|45|46|47|48|49,94.82,0.61,96.09|96.09|96.88|94.53|93.75|92.97|96.09|92.19,0.992
reacher,mppi_router_mp_tauown,50,8,42|43|44|45|46|47|48|49,93.85,0.50,94.53|91.41|92.97|92.97|93.75|94.53|94.53|96.09,1.000
reacher,mppi_router_rt0.10_tauown,50,8,42|43|44|45|46|47|48|49,94.73,0.55,92.97|97.66|93.75|93.75|93.75|95.31|96.09|94.53,0.996
reacher,router_lat_tauown,50,8,42|43|44|45|46|47|48|49,82.52,0.78,82.03|85.16|85.16|82.03|79.69|79.69|82.03|84.38,0.808
reacher,router_rt0.10_tauown,50,8,42|43|44|45|46|47|48|49,98.83,0.33,99.22|99.22|99.22|98.44|99.22|100.00|98.44|96.88,0.913
reacher,gcidm_router_tauown,100,8,42|43|44|45|46|47|48|49,95.12,0.55,96.09|93.75|95.31|96.09|94.53|96.88|92.19|96.09,0.716
reacher,gcidm_surv_tauown,100,8,42|43|44|45|46|47|48|49,94.14,0.55,91.41|94.53|92.19|94.53|96.09|94.53|95.31|94.53,0.745
reacher,gcrouter_off_s42_mp_rt0.10_tauown,100,8,42|43|44|45|46|47|48|49,96.19,0.54,95.31|98.44|94.53|97.66|94.53|96.09|97.66|95.31,0.760
reacher,gcrouter_off_s42_mp_tauown,100,8,42|43|44|45|46|47|48|49,96.00,0.38,95.31|97.66|95.31|95.31|96.88|96.09|96.88|94.53,0.756
reacher,gcrouter_off_s42_rt0.10_tauown,100,8,42|43|44|45|46|47|48|49,96.29,0.36,96.09|94.53|97.66|96.88|96.09|96.88|95.31|96.88,0.738
reacher,gd_router_mp_rt0.10_tauown,100,8,42|43|44|45|46|47|48|49,96.00,0.35,94.53|95.31|97.66|96.88|96.09|96.09|96.09|95.31,0.943
reacher,gd_router_mp_tauown,100,8,42|43|44|45|46|47|48|49,95.99,0.18,96.09|96.09|96.09|96.09|95.31|96.09|96.88|95.31,0.948
reacher,gd_router_rt0.10_tauown,100,8,42|43|44|45|46|47|48|49,97.36,0.49,95.31|97.66|97.66|96.09|98.44|99.22|96.09|98.44,0.955
reacher,icem_router_lat_tauown,100,8,42|43|44|45|46|47|48|49,91.89,0.83,94.53|95.31|92.97|92.19|90.62|89.84|88.28|91.41,0.736
reacher,icem_router_mp_rt0.10_tauown,100,8,42|43|44|45|46|47|48|49,96.39,0.36,97.66|96.09|96.09|97.66|96.09|96.09|94.53|96.88,0.858
reacher,icem_router_mp_tauown,100,8,42|43|44|45|46|47|48|49,96.09,0.33,96.88|96.88|96.09|96.88|94.53|96.88|95.31|95.31,0.877
reacher,icem_router_rt0.10_tauown,100,8,42|43|44|45|46|47|48|49,96.39,0.39,95.31|94.53|96.09|96.09|96.88|97.66|96.88|97.66,0.888
reacher,leflow_accept_tauown,100,8,42|43|44|45|46|47|48|49,49.12,1.88,51.56|46.09|38.28|53.12|47.66|53.91|53.91|48.44,0.974
reacher,leflow_router_tauown,100,8,42|43|44|45|46|47|48|49,56.64,1.12,54.69|55.47|52.34|61.72|55.47|57.03|60.94|55.47,0.981
reacher,mppi_router_mp_rt0.10_tauown,100,8,42|43|44|45|46|47|48|49,95.41,0.73,93.75|95.31|96.09|92.97|97.66|92.97|98.44|96.09,0.990
reacher,mppi_router_mp_tauown,100,8,42|43|44|45|46|47|48|49,94.43,0.65,92.97|96.09|95.31|94.53|95.31|90.62|96.09|94.53,0.988
reacher,mppi_router_rt0.10_tauown,100,8,42|43|44|45|46|47|48|49,96.98,0.18,96.88|96.88|96.88|96.88|96.09|96.88|97.66|97.66,0.985
reacher,router_lat_tauown,100,8,42|43|44|45|46|47|48|49,94.24,0.72,95.31|93.75|94.53|95.31|96.88|94.53|93.75|89.84,0.807
reacher,router_rt0.10_tauown,100,8,42|43|44|45|46|47|48|49,95.41,0.74,95.31|95.31|93.75|91.41|95.31|97.66|96.88|97.66,0.902
reacher,gcidm_router_tauown,150,8,42|43|44|45|46|47|48|49,95.60,0.44,94.53|95.31|95.31|95.31|96.09|98.44|94.53|95.31,0.768
reacher,gcidm_surv_tauown,150,8,42|43|44|45|46|47|48|49,94.53,0.39,94.53|92.97|92.97|95.31|95.31|94.53|94.53|96.09,0.782
reacher,gcrouter_off_s42_mp_rt0.10_tauown,150,8,42|43|44|45|46|47|48|49,94.82,0.61,93.75|96.88|92.97|92.19|95.31|96.88|95.31|95.31,0.793
reacher,gcrouter_off_s42_mp_tauown,150,8,42|43|44|45|46|47|48|49,95.22,0.50,93.75|96.88|94.53|92.97|96.09|96.88|95.31|95.31,0.792
reacher,gcrouter_off_s42_rt0.10_tauown,150,8,42|43|44|45|46|47|48|49,95.12,0.51,94.53|95.31|95.31|96.88|96.09|96.09|92.19|94.53,0.781
reacher,gd_router_mp_rt0.10_tauown,150,8,42|43|44|45|46|47|48|49,93.36,0.53,95.31|94.53|92.19|91.41|95.31|92.97|92.19|92.97,0.944
reacher,gd_router_mp_tauown,150,8,42|43|44|45|46|47|48|49,94.24,0.67,96.09|95.31|91.41|92.19|93.75|96.09|92.97|96.09,0.947
reacher,gd_router_rt0.10_tauown,150,8,42|43|44|45|46|47|48|49,92.58,0.66,92.97|91.41|89.06|91.41|92.97|94.53|93.75|94.53,0.953
reacher,icem_router_lat_tauown,150,8,42|43|44|45|46|47|48|49,93.16,0.72,92.97|90.62|92.97|92.97|96.88|92.19|95.31|91.41,0.766
reacher,icem_router_mp_rt0.10_tauown,150,8,42|43|44|45|46|47|48|49,93.46,0.66,92.19|94.53|92.97|91.41|93.75|91.41|96.88|94.53,0.871
reacher,icem_router_mp_tauown,150,8,42|43|44|45|46|47|48|49,94.14,0.21,93.75|93.75|94.53|92.97|94.53|94.53|94.53|94.53,0.862
reacher,icem_router_rt0.10_tauown,150,8,42|43|44|45|46|47|48|49,93.94,0.51,92.97|95.31|95.31|94.53|93.75|92.97|91.41|95.31,0.877
reacher,leflow_accept_tauown,150,8,42|43|44|45|46|47|48|49,57.72,1.38,59.38|57.03|56.25|57.03|53.91|53.12|65.62|59.38,0.967
reacher,leflow_router_tauown,150,8,42|43|44|45|46|47|48|49,63.67,0.63,62.50|62.50|60.94|63.28|65.62|64.06|66.41|64.06,0.977
reacher,mppi_router_mp_rt0.10_tauown,150,8,42|43|44|45|46|47|48|49,92.87,0.54,93.75|89.84|92.97|92.19|92.97|94.53|94.53|92.19,0.988
reacher,mppi_router_mp_tauown,150,8,42|43|44|45|46|47|48|49,92.09,0.48,93.75|91.41|92.19|91.41|92.97|89.84|91.41|93.75,0.985
reacher,mppi_router_rt0.10_tauown,150,8,42|43|44|45|46|47|48|49,93.75,0.51,91.41|93.75|92.19|94.53|95.31|94.53|95.31|92.97,0.986
reacher,router_lat_tauown,150,8,42|43|44|45|46|47|48|49,92.97,0.49,95.31|91.41|91.41|92.19|93.75|93.75|93.75|92.19,0.815
reacher,router_rt0.10_tauown,150,8,42|43|44|45|46|47|48|49,90.14,0.64,88.28|89.84|91.41|90.62|91.41|92.97|87.50|89.06,0.895
