rbD_reacher_gcrouter_off_s42_ds1_tauown_t25_seed46.log	[gcidm+surveyor cost] exec_forwards=6400 redrafts=36 advances=29 rejects=18 call_ratio=0.554 routed=115 arrived=0 draft_s=0.13 exec_s=3.80 probe_s=9.01
rbD_reacher_gcrouter_off_s42_ds1_tauown_t25_seed47.log	[gcidm+surveyor cost] exec_forwards=6400 redrafts=32 advances=20 rejects=15 call_ratio=0.615 routed=117 arrived=2 draft_s=0.13 exec_s=3.76 probe_s=9.05
rbD_reacher_gcrouter_off_s42_ds1_tauown_t25_seed48.log	[gcidm+surveyor cost] exec_forwards=6400 redrafts=33 advances=22 rejects=19 call_ratio=0.600 routed=117 arrived=0 draft_s=0.14 exec_s=3.81 probe_s=9.09
rbD_reacher_gcrouter_off_s42_ds1_tauown_t25_seed49.log	[gcidm+surveyor cost] exec_forwards=6400 redrafts=32 advances=16 rejects=19 call_ratio=0.667 routed=117 arrived=2 draft_s=0.13 exec_s=3.88 probe_s=9.07
rbD_reacher_gcrouter_off_s42_ds1_tauown_t50_seed42.log	[gcidm+surveyor cost] exec_forwards=12800 redrafts=183 advances=91 rejects=125 call_ratio=0.668 routed=98 arrived=6 draft_s=0.29 exec_s=7.65 probe_s=9.06
rbD_reacher_gcrouter_off_s42_ds1_tauown_t50_seed43.log	[gcidm+surveyor cost] exec_forwards=12800 redrafts=147 advances=104 rejects=97 call_ratio=0.586 routed=101 arrived=3 draft_s=0.29 exec_s=7.66 probe_s=9.03
rbD_reacher_gcrouter_off_s42_ds1_tauown_t50_seed44.log	[gcidm+surveyor cost] exec_forwards=12800 redrafts=175 advances=87 rejects=126 call_ratio=0.668 routed=100 arrived=2 draft_s=0.29 exec_s=7.69 probe_s=9.08
rbD_reacher_gcrouter_off_s42_ds1_tauown_t50_seed45.log	[gcidm+surveyor cost] exec_forwards=12800 redrafts=177 advances=94 rejects=125 call_ratio=0.653 routed=99 arrived=3 draft_s=0.27 exec_s=7.57 probe_s=9.08
rbD_reacher_gcrouter_off_s42_ds1_tauown_t50_seed46.log	[gcidm+surveyor cost] exec_forwards=12800 redrafts=190 advances=80 rejects=143 call_ratio=0.704 routed=99 arrived=4 draft_s=0.28 exec_s=7.57 probe_s=9.09
rbD_reacher_gcrouter_off_s42_ds1_tauown_t50_seed47.log	[gcidm+surveyor cost] exec_forwards=12800 redrafts=212 advances=101 rejects=156 call_ratio=0.677 routed=96 arrived=3 draft_s=0.29 exec_s=7.65 probe_s=8.99
