rel,accepted,state_dist
0.216156,0,0.011076
0.929776,0,0.052625
0.604686,0,0.026422
1.162294,0,0.215047
0.188548,1,0.011672
0.404141,0,0.039510
1.203863,0,0.247625
0.366425,0,0.029744
0.844795,0,0.049259
0.719716,0,0.086759
0.321199,0,0.017136
0.820362,0,0.011831
0.211114,0,0.014562
0.224617,0,0.018132
1.041828,0,0.196305
1.142227,0,0.136738
0.444395,0,0.032257
0.261763,0,0.016630
0.484375,0,0.044648
0.542029,0,0.017593
0.635879,0,0.018540
0.148331,1,0.003657
0.453928,0,0.034672
0.595297,0,0.043683
0.399961,0,0.036697
0.186872,1,0.015554
0.387078,0,0.029616
0.223156,0,0.019363
0.497139,0,0.024311
0.363448,0,0.016543
0.724202,0,0.027843
0.447153,0,0.015606
0.267139,0,0.013562
0.576500,0,0.036201
1.143437,0,0.100901
0.438302,0,0.027481
0.505976,0,0.012615
0.635400,0,0.021225
0.700917,0,0.036791
0.529955,0,0.040902
0.529294,0,0.053243
0.371432,0,0.006706
0.609318,0,0.023537
0.593201,0,0.036703
0.330696,0,0.030097
0.593170,0,0.021696
0.618131,0,0.019176
0.500196,0,0.032908
0.643791,0,0.061864
0.452130,0,0.027023
1.095389,0,0.096558
0.309058,0,0.016686
0.417828,0,0.026934
0.390527,0,0.040081
0.554793,0,0.026672
0.984355,0,0.036616
0.520117,0,0.028461
0.150830,1,0.004569
0.439450,0,0.035141
0.307711,0,0.033343
1.255862,0,0.153952
0.276716,0,0.029821
0.440686,0,0.034459
0.426618,0,0.021745
0.333072,0,0.035216
0.473177,0,0.013939
0.559769,0,0.028040
0.785294,0,0.041222
0.427991,0,0.027293
0.538494,0,0.041169
0.229657,0,0.017780
0.325630,0,0.007780
0.274120,0,0.019022
0.403051,0,0.026842
0.606220,0,0.024800
0.572638,0,0.018972
0.431114,0,0.016034
0.311572,0,0.012809
0.421699,0,0.019911
0.468719,0,0.035691
0.475264,0,0.022965
0.645865,0,0.081133
0.559471,0,0.011471
1.168532,0,0.178401
0.494009,0,0.023603
0.306558,0,0.023687
1.362756,0,0.132753
1.133264,0,0.081909
0.418772,0,0.018865
1.100485,0,0.236482
0.523727,0,0.017956
0.499872,0,0.048349
0.543083,0,0.020956
1.076652,0,0.159271
0.320752,0,0.016401
0.591786,0,0.031435
0.299493,0,0.025196
0.754272,0,0.034649
0.348273,0,0.017479
0.303268,0,0.027026
0.602103,0,0.025533
0.324354,0,0.005466
0.325394,0,0.015743
0.423538,0,0.029361
0.592216,0,0.043378
0.753132,0,0.047664
0.429143,0,0.013679
1.229736,0,0.222590
0.504647,0,0.020176
0.741556,0,0.049349
0.393710,0,0.007471
0.448165,0,0.013754
0.214192,0,0.012123
0.692986,0,0.051023
0.514532,0,0.019601
0.406597,0,0.016137
0.773283,0,0.045717
0.710748,0,0.041738
1.171851,0,0.231663
0.461193,0,0.015321
0.658116,0,0.025947
0.642954,0,0.040367
0.575854,0,0.035751
0.421549,0,0.049803
1.046532,0,0.122507
0.194951,1,0.016345
1.198478,0,0.270944
0.268459,0,0.018870
0.879622,0,0.134856
1.012606,0,0.084259
0.311071,0,0.037448
0.562271,0,0.067753
1.399746,0,0.142404
0.233658,0,0.029515
1.731345,0,0.268250
0.652341,0,0.068695
0.770625,0,0.088824
0.451914,0,0.054241
0.394373,0,0.011424
0.148573,1,0.019064
0.676584,0,0.059505
0.310810,0,0.024425
1.026561,0,0.120572
1.285740,0,0.330716
0.075382,1,0.007658
0.462333,0,0.059494
0.669677,0,0.018685
1.455339,0,0.221686
1.478840,0,0.118620
0.673709,0,0.037068
0.413418,0,0.048336
0.659692,0,0.043909
0.610070,0,0.108195
0.247080,0,0.022488
0.387945,0,0.028787
0.501192,0,0.028945
1.481891,0,0.359465
0.344881,0,0.039946
0.565111,0,0.058318
0.547677,0,0.044820
0.888289,0,0.105112
0.631197,0,0.050312
0.428681,0,0.025989
0.234557,0,0.024483
0.948991,0,0.072770
1.474213,0,0.244505
0.421497,0,0.049088
0.711709,0,0.111211
0.300270,0,0.041328
0.287757,0,0.022840
0.191046,1,0.028935
0.477920,0,0.046558
1.453163,0,0.341282
0.464097,0,0.037972
