rel,accepted,state_dist
0.135326,1,16.645152
0.394829,0,35.042748
0.124298,1,8.935194
0.154406,1,17.463363
0.302299,0,6.363147
0.107641,1,13.847503
0.101118,1,11.917247
0.107380,1,5.803545
0.191018,1,11.874985
0.343578,0,5.817430
0.240419,0,16.150393
0.218329,0,12.276604
0.288923,0,30.994954
0.166731,1,13.327671
0.227245,0,8.537855
0.154309,1,11.700458
0.380640,0,11.222106
0.202876,0,6.931345
0.168024,1,4.003410
0.169030,1,6.105496
0.137812,1,9.685895
0.171816,1,17.497679
0.275494,0,2.638912
0.432964,0,20.413196
0.352419,0,23.920984
0.252418,0,22.676016
0.134450,1,12.105203
0.145584,1,14.785777
0.130224,1,1.697707
0.257166,0,8.484889
0.325257,0,13.550092
0.123886,1,1.893500
0.290263,0,14.714430
0.263124,0,41.261444
0.694257,0,42.948899
0.544206,0,10.687055
0.495919,0,72.579435
0.559992,0,72.891619
0.230114,0,5.619855
0.549424,0,23.754221
0.195812,1,19.114311
0.298845,0,28.883178
0.319218,0,25.984530
0.531850,0,68.703898
0.218303,0,27.284053
0.192714,1,11.277480
0.356152,0,7.428064
0.274578,0,40.602741
0.085319,1,1.858709
0.588010,0,14.584719
0.143364,1,5.936504
0.158520,1,4.674875
0.282554,0,22.683890
0.296975,0,18.496353
0.188278,1,6.103694
0.096786,1,8.966039
0.298166,0,21.917770
0.232468,0,30.696499
0.237889,0,27.888117
0.289350,0,20.486567
0.675265,0,81.257993
0.154539,1,16.361777
0.098985,1,12.031549
0.102504,1,2.763349
0.223411,0,21.409432
0.146557,1,1.278933
0.186930,1,7.492135
0.197129,1,10.107306
0.161793,1,6.160900
0.153218,1,18.474183
0.189798,1,5.306438
0.122127,1,15.158244
0.327512,0,8.608488
0.088563,1,12.494854
0.205010,0,21.223667
0.083279,1,5.311167
0.122448,1,1.721133
0.130333,1,1.892295
0.114391,1,11.784711
0.209939,0,23.686241
0.185810,1,16.653344
0.127364,1,14.825164
0.215120,0,6.777990
0.177963,1,16.553658
0.165879,1,13.439713
0.172450,1,17.938004
0.331069,0,4.241283
0.199597,1,8.233169
0.306965,0,20.573476
0.417869,0,24.267830
0.669281,0,82.148015
0.270449,0,15.760999
0.229239,0,16.897718
0.525364,0,54.025344
0.545263,0,24.666190
0.428861,0,6.008131
0.225463,0,36.213929
0.275693,0,21.987386
0.193672,1,13.080144
0.102714,1,2.558318
0.317697,0,13.805630
0.118577,1,14.153403
0.205181,0,16.144733
0.125976,1,0.848187
0.182611,1,15.539136
0.268699,0,12.934087
0.187490,1,12.784359
0.169541,1,22.153350
0.258718,0,9.021639
0.196931,1,21.163210
0.506827,0,64.926403
0.270291,0,4.710100
0.199708,1,5.797583
0.509016,0,37.434423
0.103555,1,1.897198
0.094299,1,6.579271
0.152221,1,15.470148
0.506228,0,40.523142
0.158132,1,19.611027
0.267983,0,11.077048
0.182421,1,16.264731
0.220750,0,5.781107
0.248542,0,17.950109
0.117282,1,6.713173
0.594765,0,12.738363
0.273499,0,30.058623
0.203288,0,19.631113
0.171602,1,12.981693
0.196098,1,35.119197
0.127126,1,8.504789
0.163376,1,5.689973
0.918446,0,40.024345
0.283668,0,36.500589
0.374782,0,27.335939
0.157161,1,10.829430
0.181889,1,21.108488
0.207986,0,12.155542
0.123096,1,25.561160
0.199553,1,31.205476
0.407846,0,14.150112
0.114048,1,10.537696
0.432216,0,54.050570
0.160350,1,8.756942
0.433242,0,71.681467
0.247256,0,12.711968
0.148502,1,8.427536
0.304595,0,78.645540
0.486872,0,27.619273
0.212035,0,7.861616
0.360396,0,55.447004
0.257546,0,12.463993
0.205927,0,24.855083
0.719279,0,13.899307
0.139468,1,16.821885
0.147371,1,10.265194
0.096017,1,2.180434
0.191214,1,21.691339
0.252441,0,13.469941
0.225754,0,4.490663
0.355912,0,23.442728
0.141083,1,13.880380
0.471073,0,7.470125
0.145395,1,0.381170
0.270884,0,22.156516
0.745040,0,18.094348
0.362322,0,23.489146
0.105149,1,6.122171
0.613640,0,19.080682
1.200790,0,36.025943
0.238772,0,28.176452
0.200251,0,40.461462
0.155373,1,5.238685
0.681968,0,29.915192
0.103770,1,20.098898
0.147318,1,12.271387
0.322451,0,10.776671
0.195992,1,5.953636
0.129380,1,5.860076
0.173123,1,13.564105
0.212989,0,31.721191
0.242361,0,63.475168
0.201410,0,28.057033
0.247009,0,15.309589
0.372865,0,20.107628
0.167810,1,2.612566
0.164417,1,5.200650
0.202702,0,23.510801
0.295218,0,12.304266
0.146177,1,7.082100
0.358144,0,33.709223
0.552100,0,27.248122
0.104397,1,4.089743
