rel,accepted,ee_dist
0.090907,1,0.232898
0.097926,1,0.044232
0.192673,1,0.272828
0.159652,1,0.197169
0.214038,0,0.227841
0.151294,1,0.177093
0.113029,1,0.122213
0.108269,1,0.289769
0.151410,1,0.197207
0.142229,1,0.142393
0.360386,0,0.430021
0.084087,1,0.026351
0.082884,1,0.043368
0.346915,0,0.323122
0.083090,1,0.034481
0.270776,0,0.302648
0.105904,1,0.129373
0.139575,1,0.114965
0.086673,1,0.048302
0.083797,1,0.048088
0.102992,1,0.013601
0.066690,1,0.017158
0.091628,1,0.074982
0.057937,1,0.001980
0.094886,1,0.064709
0.162835,1,0.353326
0.090127,1,0.041999
0.127837,1,0.124691
0.090892,1,0.076369
0.186675,1,0.124105
0.073861,1,0.074038
0.308143,0,0.347753
0.171413,1,0.158290
0.192673,1,0.272828
0.129571,1,0.089925
0.337142,0,0.389286
0.252874,0,0.273088
0.101820,1,0.069740
0.067954,1,0.003971
0.265195,0,0.284876
0.111223,1,0.293322
0.125120,1,0.136237
0.239922,0,0.058483
0.191216,1,0.176273
0.133961,1,0.173613
0.232712,0,0.191850
0.315594,0,0.295652
0.119033,1,0.306211
0.136602,1,0.305830
0.091538,1,0.004184
0.200683,0,0.360855
0.208869,0,0.234013
0.154019,1,0.480777
0.239579,0,0.312384
0.235602,0,0.100860
0.257337,0,0.245322
0.295405,0,0.364388
0.160544,1,0.313629
0.234087,0,0.297266
0.212364,0,0.404912
0.117485,1,0.312303
0.102596,1,0.379791
0.114090,1,0.294236
0.299272,0,0.377010
0.094717,1,0.223871
0.102609,1,0.306638
0.135589,1,0.509395
0.070970,1,0.024571
0.167004,1,0.218977
0.210474,0,0.290368
0.137518,1,0.195541
0.169274,1,0.315266
0.116983,1,0.213878
0.140338,1,0.280275
0.114624,1,0.080766
0.124936,1,0.196506
0.138666,1,0.237350
0.272701,0,0.074030
0.184194,1,0.133080
0.132929,1,0.216425
0.110113,1,0.368431
0.126189,1,0.131635
0.142147,1,0.217885
0.075495,1,0.075019
0.133692,1,0.093911
0.057610,1,0.001673
0.135018,1,0.266051
0.102539,1,0.117673
0.114641,1,0.124715
0.104160,1,0.049488
0.087471,1,0.008321
0.120349,1,0.122824
0.074555,1,0.006782
0.077518,1,0.053126
0.065730,1,0.273699
0.086489,1,0.051364
0.112822,1,0.103894
0.099737,1,0.032810
0.100297,1,0.064864
0.109044,1,0.038870
0.103955,1,0.238619
0.077503,1,0.032946
0.073793,1,0.024044
0.091286,1,0.065090
0.100950,1,0.086141
0.135979,1,0.036638
0.082814,1,0.045354
0.071009,1,0.135084
0.092077,1,0.127904
0.094870,1,0.100397
0.084167,1,0.187128
0.076155,1,0.112111
0.086038,1,0.037935
0.107926,1,0.246304
0.122325,1,0.348728
0.089640,1,0.032650
0.089937,1,0.083685
0.079302,1,0.036236
0.076026,1,0.019133
0.107374,1,0.231309
0.097138,1,0.024939
0.095757,1,0.294206
0.100801,1,0.057186
0.109876,1,0.280551
0.072764,1,0.006148
0.110816,1,0.048769
0.097030,1,0.042313
0.140754,1,0.055715
0.087485,1,0.196407
0.105116,1,0.238057
0.078956,1,0.017054
0.057673,1,0.001727
0.087859,1,0.129902
0.093599,1,0.164536
0.100301,1,0.040083
0.066653,1,0.021159
0.076753,1,0.049434
0.122715,1,0.051718
0.151947,1,0.504799
0.151947,1,0.504799
0.093894,1,0.147928
0.105736,1,0.048948
0.151947,1,0.504799
0.151947,1,0.504799
0.064136,1,0.484835
0.090771,1,0.504782
0.065552,1,0.058434
0.061178,1,0.097585
0.054271,1,0.000068
0.053491,1,0.467311
0.072123,1,0.445540
0.151947,1,0.504799
0.090771,1,0.504782
0.086749,1,0.439634
0.079778,1,0.012974
0.074898,1,0.444023
0.095745,1,0.255829
0.151947,1,0.504799
0.112870,1,0.505002
0.107181,1,0.318304
0.072123,1,0.445540
0.151947,1,0.504799
0.079978,1,0.129050
0.058890,1,0.501490
0.151947,1,0.504799
0.151947,1,0.504799
0.145253,1,0.495936
0.081354,1,0.110960
0.151947,1,0.504799
0.090771,1,0.504782
0.151947,1,0.504799
0.151947,1,0.504799
0.151947,1,0.504799
0.118627,1,0.504790
0.151947,1,0.504799
0.096263,1,0.504436
0.112870,1,0.505002
0.085627,1,0.029166
0.111778,1,0.484898
0.087193,1,0.083385
0.151947,1,0.504799
0.069364,1,0.226075
0.116422,1,0.176108
0.151947,1,0.504799
0.078032,1,0.255825
0.151947,1,0.504799
0.083010,1,0.336904
0.095411,1,0.504785
0.064855,1,0.000014
0.070195,1,0.000056
0.057364,1,0.000035
0.181218,1,0.168679
0.054816,1,0.000019
0.062158,1,0.000003
0.091201,1,0.024426
0.186390,1,0.163638
0.073556,1,0.000023
0.076624,1,0.041186
0.066909,1,0.000056
0.058582,1,0.003494
0.056275,1,0.000046
0.055394,1,0.000009
0.055161,1,0.000036
0.183668,1,0.154426
0.105532,1,0.026108
0.059695,1,0.000056
0.066059,1,0.029865
0.067990,1,0.000045
0.117202,1,0.026108
0.058282,1,0.000038
0.061616,1,0.000042
0.084514,1,0.000042
0.068237,1,0.000009
0.065206,1,0.000019
0.063507,1,0.003474
0.072597,1,0.000013
0.191905,1,0.183307
0.186402,1,0.151878
0.077393,1,0.000041
0.108463,1,0.071003
0.057421,1,0.000039
0.057082,1,0.000045
0.052654,1,0.000013
0.058816,1,0.003493
0.068992,1,0.000038
0.065662,1,0.003482
0.068436,1,0.003453
0.060227,1,0.000035
0.066442,1,0.000046
0.181609,1,0.168679
0.060488,1,0.000000
0.065953,1,0.003487
0.107830,1,0.045176
0.182176,1,0.157850
0.113171,1,0.071003
0.088724,1,0.000016
0.102732,1,0.041829
0.114719,1,0.070989
0.264169,0,0.445757
0.135092,1,0.348692
0.075400,1,0.163851
0.176809,1,0.350481
0.088587,1,0.127521
0.250641,0,0.466817
0.175122,1,0.232673
0.179199,1,0.286692
0.121753,1,0.068485
0.186185,1,0.293015
0.075400,1,0.163851
0.074876,1,0.142301
0.248926,0,0.454172
0.194535,1,0.257191
0.082883,1,0.155599
0.165099,1,0.404595
0.071641,1,0.011224
0.222791,0,0.502241
0.056385,1,0.006916
0.083063,1,0.163937
0.083063,1,0.163937
0.064656,1,0.086687
0.056738,1,0.064320
0.147104,1,0.149384
0.047963,1,0.005583
0.186516,1,0.289365
0.218877,0,0.393541
0.189663,1,0.201941
0.238332,0,0.462568
0.133527,1,0.059060
0.180983,1,0.125784
0.070466,1,0.018776
0.222078,0,0.347279
0.200396,0,0.217540
0.096319,1,0.059387
0.195045,1,0.358545
0.245484,0,0.438335
0.079105,1,0.199170
0.118307,1,0.346372
0.092040,1,0.050185
0.193825,1,0.205848
0.072932,1,0.005397
0.103809,1,0.251810
0.096063,1,0.253529
0.114655,1,0.308487
0.202175,0,0.216493
0.238387,0,0.338957
0.082883,1,0.155599
0.071641,1,0.011224
0.115426,1,0.195522
0.081884,1,0.000010
0.102412,1,0.071977
0.163036,1,0.129437
0.088243,1,0.077426
0.121944,1,0.102024
0.075447,1,0.015336
0.174650,1,0.192737
0.184524,1,0.192735
0.126462,1,0.116551
0.093744,1,0.016806
0.144128,1,0.187784
0.167013,1,0.192092
0.140485,1,0.187785
0.112627,1,0.066546
0.138419,1,0.090755
0.130567,1,0.160865
0.174650,1,0.192737
0.114041,1,0.106531
0.082901,1,0.032986
0.133878,1,0.084812
0.109106,1,0.088092
0.156815,1,0.168771
0.126462,1,0.116551
0.174650,1,0.192737
0.174650,1,0.192737
0.153748,1,0.192813
0.130567,1,0.160865
0.121158,1,0.113976
0.131508,1,0.109918
0.131834,1,0.109345
0.121579,1,0.097745
0.114778,1,0.068574
0.088243,1,0.077426
0.165552,1,0.116652
0.109106,1,0.088092
0.174650,1,0.192737
0.121749,1,0.116533
0.109664,1,0.082851
0.087740,1,0.023763
0.091577,1,0.007650
0.091817,1,0.055425
0.119644,1,0.113619
0.153897,1,0.109287
0.140108,1,0.115205
0.084547,1,0.023504
0.091107,1,0.023760
0.140459,1,0.087673
0.135430,1,0.160864
0.081724,1,0.007655
0.075447,1,0.015336
0.072087,1,0.111517
0.070317,1,0.030157
0.054480,1,0.261919
0.051836,1,0.014890
0.052485,1,0.044333
0.059718,1,0.043685
0.063266,1,0.012897
0.069964,1,0.089508
0.043214,1,0.028214
0.056562,1,0.082087
0.058255,1,0.183156
0.072976,1,0.045349
0.066500,1,0.283519
0.086697,1,0.332468
0.056710,1,0.227177
0.048360,1,0.004751
0.060595,1,0.283039
0.053141,1,0.077267
0.045749,1,0.153632
0.053868,1,0.334822
0.048248,1,0.168353
0.071570,1,0.284299
0.057790,1,0.041381
0.057247,1,0.198966
0.074584,1,0.021540
0.053957,1,0.015800
0.107297,1,0.079732
0.053839,1,0.006885
0.051230,1,0.285367
0.064055,1,0.025003
0.084203,1,0.042190
0.061278,1,0.111282
0.050815,1,0.023337
0.098038,1,0.149303
0.066713,1,0.284150
0.077779,1,0.053322
0.062270,1,0.314538
0.089456,1,0.079053
0.110804,1,0.277484
0.046324,1,0.027831
0.056169,1,0.081820
0.064641,1,0.027627
0.072887,1,0.055093
0.053499,1,0.227498
0.047629,1,0.140730
0.093049,1,0.347709
0.061440,1,0.012645
0.062849,1,0.025524
0.062270,1,0.314538
0.083879,1,0.035797
0.174591,1,0.226900
0.194648,1,0.234136
0.152727,1,0.112945
0.280473,0,0.273541
0.168573,1,0.129047
0.126058,1,0.193328
0.149144,1,0.136529
0.257416,0,0.186622
0.214902,0,0.242047
0.164044,1,0.153829
0.162460,1,0.122905
0.171342,1,0.122931
0.142090,1,0.070292
0.053856,1,0.000198
0.292405,0,0.269444
0.135676,1,0.154271
0.185557,1,0.228723
0.181454,1,0.124312
0.260361,0,0.227282
0.163603,1,0.218638
0.218122,0,0.193175
0.180305,1,0.124160
0.116997,1,0.109457
0.208491,0,0.130873
0.168023,1,0.071891
0.082111,1,0.072340
0.262678,0,0.266583
0.227567,0,0.183853
0.160055,1,0.124150
0.108444,1,0.035222
0.083492,1,0.122133
0.164194,1,0.183573
0.198139,1,0.184695
0.131163,1,0.202741
0.115437,1,0.002021
0.168234,1,0.180611
0.219237,0,0.177857
0.084355,1,0.040307
0.143229,1,0.182088
0.153203,1,0.123851
0.223218,0,0.254597
0.261933,0,0.269336
0.174591,1,0.226900
0.119520,1,0.130736
0.155117,1,0.122568
0.293155,0,0.263216
0.273043,0,0.235972
0.234058,0,0.168482
0.125042,1,0.026809
0.108595,1,0.067615
0.139079,1,0.315259
0.183702,1,0.360898
0.173272,1,0.341653
0.106782,1,0.007067
0.153442,1,0.124729
0.137507,1,0.258240
0.114076,1,0.380483
0.164267,1,0.294471
0.051241,1,0.006045
0.155222,1,0.490634
0.156968,1,0.294455
0.221745,0,0.217858
0.143301,1,0.086750
0.096381,1,0.354245
0.145884,1,0.264060
0.170513,1,0.352687
0.187561,1,0.531667
0.142423,1,0.059666
0.064426,1,0.025483
0.226486,0,0.573490
0.139176,1,0.276619
0.179349,1,0.149212
0.046452,1,0.008646
0.152551,1,0.316894
0.062468,1,0.020153
0.113245,1,0.252401
0.133824,1,0.136816
0.104728,1,0.043802
0.147832,1,0.107895
0.204837,0,0.544472
0.121700,1,0.291740
0.159799,1,0.245820
0.231347,0,0.519962
0.156304,1,0.305379
0.156428,1,0.292449
0.122883,1,0.096244
0.161020,1,0.371904
0.110361,1,0.087446
0.158517,1,0.299004
0.130746,1,0.277278
0.212894,0,0.554438
0.059968,1,0.004700
0.199203,1,0.502313
0.066261,1,0.007650
0.131869,1,0.258788
0.148277,1,0.304241
0.219337,0,0.220081
0.156227,1,0.296941
0.170987,1,0.333121
0.058398,1,0.050367
0.268019,0,0.410069
0.179935,1,0.337279
0.168329,1,0.121263
0.068024,1,0.049726
0.180023,1,0.415445
0.166718,1,0.127068
0.119403,1,0.070750
0.155342,1,0.099308
0.183553,1,0.453820
0.135161,1,0.155794
0.204105,0,0.475504
0.090215,1,0.017414
0.102279,1,0.090224
0.053019,1,0.030711
0.190423,1,0.406904
0.087541,1,0.028734
0.132020,1,0.240457
0.153063,1,0.145727
0.192919,1,0.465675
0.100134,1,0.015469
0.154003,1,0.126815
0.104699,1,0.115170
0.089030,1,0.071514
0.071681,1,0.025242
0.112807,1,0.147768
0.075189,1,0.028583
0.088527,1,0.024532
0.135136,1,0.141690
0.188998,1,0.474449
0.075189,1,0.028583
0.204105,0,0.475504
0.070884,1,0.009998
0.085576,1,0.036705
0.139909,1,0.095600
0.218289,0,0.442745
0.100877,1,0.041792
0.199126,1,0.468834
0.083852,1,0.026258
0.098366,1,0.025154
0.131314,1,0.143890
0.130667,1,0.200136
0.171239,1,0.113100
0.142239,1,0.155337
0.071371,1,0.037594
0.224360,0,0.395828
0.130828,1,0.254008
0.098449,1,0.050140
0.100869,1,0.160967
0.103561,1,0.039496
0.087082,1,0.069622
0.201484,0,0.373314
0.201051,0,0.198193
0.185986,1,0.329008
0.204348,0,0.286763
0.100443,1,0.037488
0.072546,1,0.050731
0.191167,1,0.207963
0.220048,0,0.448063
0.201035,0,0.073344
0.224751,0,0.373316
0.097573,1,0.216066
0.226730,0,0.207951
0.226940,0,0.375771
0.193331,1,0.336475
0.212034,0,0.196590
0.209674,0,0.324609
0.105631,1,0.061483
0.107277,1,0.156219
0.211214,0,0.372314
0.177000,1,0.216824
0.181226,1,0.215757
0.217073,0,0.373222
0.185986,1,0.329008
0.117389,1,0.020452
0.143620,1,0.118422
0.181033,1,0.202906
0.136998,1,0.158851
0.169480,1,0.172688
0.225954,0,0.201588
0.223513,0,0.228725
0.101546,1,0.029793
0.185786,1,0.203308
0.154607,1,0.267482
0.109945,1,0.032875
0.234270,0,0.446771
0.224187,0,0.285143
0.147157,1,0.267242
0.204348,0,0.286763
0.231293,0,0.363658
0.224187,0,0.285143
0.195997,1,0.227069
0.165141,1,0.175084
0.077667,1,0.111774
0.069962,1,0.001590
0.218627,0,0.375212
0.211674,0,0.322591
0.228202,0,0.201767
0.182463,1,0.198242
0.079912,1,0.111761
0.189245,1,0.218055
0.124729,1,0.204426
0.223303,0,0.262282
0.150523,1,0.219618
0.073786,1,0.024208
0.124002,1,0.158465
0.090876,1,0.013947
0.155763,1,0.165703
0.205336,0,0.208522
0.122910,1,0.066310
0.163927,1,0.179777
0.065336,1,0.005890
0.167429,1,0.162280
0.137655,1,0.227166
0.207966,0,0.269174
0.200558,0,0.272315
0.172366,1,0.135393
0.127519,1,0.163640
0.208484,0,0.272309
0.113102,1,0.155970
0.187648,1,0.237896
0.192204,1,0.249043
0.096035,1,0.048601
0.181981,1,0.176243
0.234168,0,0.221163
0.213846,0,0.144688
0.067505,1,0.000656
0.333780,0,0.239394
0.080564,1,0.053031
0.144357,1,0.175267
0.058073,1,0.019696
0.095842,1,0.027537
0.129523,1,0.149807
0.214677,0,0.269002
0.225713,0,0.259484
0.111747,1,0.054277
0.230928,0,0.250921
0.115796,1,0.110537
0.147383,1,0.187898
0.160932,1,0.081023
0.258930,0,0.207592
0.054433,1,0.005590
0.129095,1,0.171814
0.117165,1,0.126106
0.154262,1,0.065799
0.104747,1,0.031384
0.131205,1,0.213114
0.116478,1,0.157564
0.132248,1,0.125796
0.090667,1,0.033370
0.162948,1,0.212321
0.206970,0,0.196189
0.198024,1,0.259475
0.152966,1,0.313921
0.094430,1,0.036475
0.125753,1,0.069651
0.228887,0,0.223967
0.167586,1,0.393008
0.198231,1,0.287367
0.084817,1,0.020118
0.152414,1,0.141481
0.144698,1,0.086396
0.086145,1,0.013704
0.132320,1,0.162541
0.134668,1,0.143180
0.167206,1,0.141939
0.206390,0,0.411958
0.184043,1,0.156666
0.143999,1,0.130658
0.126949,1,0.084846
0.226198,0,0.256965
0.123219,1,0.115120
0.091404,1,0.014952
0.197439,1,0.162202
0.118471,1,0.150666
0.221441,0,0.252470
0.206192,0,0.184418
0.087801,1,0.043269
0.083157,1,0.006943
0.216040,0,0.291480
0.225728,0,0.270553
0.103048,1,0.125107
0.083494,1,0.097499
0.087755,1,0.012123
0.118978,1,0.040357
0.204516,0,0.332928
0.160558,1,0.172432
0.180676,1,0.266131
0.126625,1,0.094869
0.233480,0,0.437069
0.170650,1,0.302728
0.073540,1,0.056980
0.200529,0,0.086784
0.240336,0,0.312945
0.113544,1,0.111038
0.141396,1,0.073268
0.217851,0,0.100559
0.128389,1,0.234246
0.120935,1,0.008462
0.104953,1,0.085284
0.069488,1,0.026597
0.091212,1,0.716832
0.074347,1,0.540278
0.073511,1,0.307398
0.114538,1,0.594088
0.070468,1,0.175009
0.073777,1,0.721329
0.143536,1,0.518724
0.109190,1,0.710198
0.066537,1,0.192865
0.105648,1,0.579568
0.064410,1,0.479445
0.065123,1,0.068536
0.066677,1,0.241982
0.083792,1,0.669955
0.096772,1,0.464483
0.056280,1,0.055583
0.109557,1,0.702096
0.057873,1,0.030117
0.133593,1,0.578616
0.139701,1,0.682501
0.069816,1,0.097109
0.082044,1,0.398496
0.059973,1,0.133976
0.072408,1,0.473597
0.064789,1,0.445232
0.070934,1,0.452759
0.106662,1,0.673693
0.099083,1,0.559462
0.073544,1,0.512986
0.071806,1,0.230072
0.127162,1,0.603049
0.069393,1,0.627208
0.102797,1,0.682303
0.103028,1,0.034551
0.068196,1,0.257732
0.139128,1,0.670128
0.073627,1,0.147267
0.085467,1,0.489857
0.077584,1,0.552331
0.073777,1,0.721329
0.076348,1,0.000133
0.073627,1,0.147267
0.069072,1,0.339468
0.065020,1,0.007264
0.071930,1,0.272761
0.138151,1,0.682408
0.076046,1,0.476287
0.075540,1,0.009238
0.077403,1,0.443179
0.066512,1,0.104297
0.068607,1,0.005615
0.128312,1,0.167226
0.156788,1,0.105730
0.095137,1,0.019295
0.212731,0,0.234166
0.189837,1,0.215178
0.168897,1,0.181489
0.145331,1,0.180441
0.100358,1,0.093081
0.206200,0,0.183566
0.200585,0,0.180119
0.136818,1,0.045175
0.233728,0,0.193518
0.204400,0,0.180682
0.116037,1,0.067768
0.102081,1,0.102584
0.135002,1,0.055844
0.178019,1,0.141692
0.180321,1,0.218144
0.073513,1,0.024728
0.340131,0,0.362216
0.317293,0,0.342455
0.131201,1,0.166912
0.225032,0,0.194287
0.171106,1,0.138313
0.203875,0,0.132000
0.122973,1,0.068778
0.134376,1,0.188613
0.293404,0,0.292179
0.204095,0,0.199725
0.164588,1,0.172797
0.143741,1,0.213345
0.129860,1,0.126298
0.236216,0,0.259243
0.132543,1,0.065867
0.181008,1,0.203776
0.095675,1,0.046298
0.330917,0,0.323355
0.095024,1,0.037083
0.311953,0,0.361284
0.246941,0,0.213817
0.138798,1,0.170060
0.115234,1,0.060238
0.080609,1,0.031393
0.303423,0,0.345305
0.092967,1,0.039328
0.121088,1,0.119482
0.199980,1,0.173386
0.351142,0,0.370855
0.137132,1,0.104109
0.109583,1,0.094494
0.312257,0,0.689418
0.193670,1,0.612204
0.202129,0,0.241727
0.096313,1,0.042083
0.167470,1,0.401091
0.189642,1,0.604062
0.074618,1,0.011209
0.163446,1,0.176258
0.180551,1,0.501194
0.091187,1,0.076972
0.123449,1,0.195465
0.133107,1,0.362392
0.103738,1,0.198514
0.277229,0,0.580123
0.206395,0,0.224780
0.152072,1,0.132539
0.297051,0,0.425274
0.147990,1,0.055586
0.243585,0,0.352533
0.208986,0,0.755453
0.340816,0,0.496513
0.235328,0,0.571328
0.162120,1,0.256530
0.199235,1,0.294039
0.120634,1,0.327822
0.156741,1,0.049848
0.075116,1,0.071631
0.202305,0,0.070165
0.217313,0,0.240040
0.183408,1,0.109843
0.333407,0,0.529638
0.160676,1,0.496536
0.193139,1,0.304935
0.255452,0,0.336343
0.162243,1,0.407720
0.241949,0,0.439847
0.206428,0,0.294221
0.254363,0,0.604743
0.161667,1,0.041008
0.110452,1,0.179768
0.129938,1,0.233486
0.172127,1,0.410358
0.162366,1,0.262429
0.127969,1,0.085855
0.242511,0,0.443089
0.171510,1,0.284596
0.170387,1,0.384462
0.119743,1,0.043679
0.185266,1,0.252530
0.094152,1,0.264778
0.050897,1,0.164251
0.098674,1,0.077262
0.105066,1,0.094731
0.105158,1,0.152498
0.069954,1,0.151263
0.091101,1,0.453639
0.111888,1,0.265311
0.069848,1,0.238194
0.084175,1,0.073968
0.106453,1,0.232163
0.149296,1,0.271071
0.060026,1,0.098596
0.073120,1,0.477692
0.156887,1,0.212674
0.078110,1,0.525217
0.071550,1,0.092994
0.093869,1,0.274286
0.072417,1,0.174236
0.094941,1,0.500117
0.118582,1,0.278754
0.091228,1,0.079406
0.071250,1,0.438412
0.169051,1,0.249177
0.069939,1,0.046093
0.081611,1,0.253329
0.063441,1,0.120051
0.077004,1,0.437441
0.088282,1,0.530122
0.059662,1,0.243625
0.064147,1,0.243622
0.073367,1,0.104169
0.105158,1,0.152498
0.104552,1,0.258032
0.074089,1,0.120538
0.054721,1,0.055331
0.087594,1,0.485311
0.094818,1,0.259043
0.042697,1,0.078902
0.113058,1,0.238141
0.093329,1,0.254325
0.142457,1,0.276194
0.059936,1,0.077032
0.157740,1,0.278628
0.066590,1,0.093289
0.097742,1,0.248522
0.179946,1,0.258578
0.070219,1,0.465904
0.074062,1,0.104372
0.143229,1,0.282294
0.176830,1,0.171484
0.302656,0,0.272220
0.247640,0,0.376413
0.109089,1,0.214030
0.381792,0,0.247807
0.306194,0,0.195158
0.171091,1,0.116570
0.262332,0,0.342385
0.160200,1,0.032972
0.219531,0,0.486908
0.183806,1,0.071039
0.258184,0,0.247110
0.105318,1,0.036437
0.156227,1,0.166677
0.167561,1,0.195766
0.407486,0,0.253870
0.164946,1,0.391631
0.146440,1,0.163949
0.266717,0,0.216346
0.203396,0,0.139377
0.253558,0,0.341745
0.228268,0,0.413762
0.224767,0,0.484111
0.260655,0,0.271933
0.155537,1,0.067001
0.073534,1,0.073592
0.093664,1,0.013172
0.068505,1,0.008415
0.071479,1,0.016522
0.401809,0,0.246866
0.173599,1,0.143268
0.289422,0,0.075990
0.360564,0,0.572212
0.086677,1,0.007132
0.155406,1,0.159757
0.352119,0,0.105009
0.225996,0,0.390227
0.209134,0,0.420272
0.381639,0,0.405243
0.205984,0,0.376969
0.182315,1,0.136786
0.262150,0,0.298843
0.243771,0,0.145218
0.206199,0,0.343735
0.230139,0,0.242048
0.270194,0,0.307688
0.234554,0,0.264563
0.382341,0,0.257151
0.213903,0,0.214863
0.240300,0,0.456084
0.232360,0,0.342187
0.084863,1,0.188048
0.223351,0,0.346092
0.159445,1,0.117731
0.108320,1,0.074661
0.145842,1,0.186947
0.151674,1,0.132048
0.135890,1,0.210528
0.163524,1,0.079571
0.189119,1,0.340149
0.107280,1,0.096050
0.119488,1,0.228004
0.063360,1,0.000053
0.126901,1,0.118664
0.188090,1,0.145600
0.123536,1,0.158791
0.113945,1,0.169446
0.061910,1,0.153657
0.131628,1,0.177114
0.212149,0,0.346428
0.071993,1,0.090011
0.138868,1,0.116946
0.132935,1,0.093801
0.199290,1,0.338449
0.135333,1,0.263219
0.119459,1,0.179385
0.202448,0,0.344949
0.187999,1,0.340116
0.215463,0,0.346084
0.219618,0,0.343259
0.053561,1,0.010755
0.113570,1,0.076864
0.149595,1,0.182491
0.168331,1,0.205159
0.202448,0,0.344949
0.134274,1,0.087547
0.101118,1,0.176447
0.212187,0,0.137804
0.091747,1,0.135795
0.083906,1,0.145828
0.080859,1,0.149881
0.096398,1,0.020691
0.140605,1,0.118491
0.109491,1,0.166448
0.077232,1,0.153652
0.060012,1,0.039404
0.206169,0,0.128145
0.059062,1,0.030693
0.110382,1,0.084722
0.214097,0,0.295946
0.153675,1,0.347089
0.137307,1,0.107604
0.118451,1,0.120747
0.089492,1,0.002599
0.083998,1,0.038335
0.124318,1,0.137823
0.091148,1,0.024567
0.126081,1,0.300926
0.118364,1,0.309590
0.131765,1,0.165289
0.185947,1,0.608353
0.132463,1,0.313232
0.119897,1,0.303878
0.162004,1,0.441738
0.127348,1,0.209481
0.117867,1,0.083180
0.152399,1,0.086408
0.086500,1,0.131463
0.099346,1,0.036875
0.102156,1,0.067582
0.110591,1,0.171446
0.107952,1,0.080420
0.136396,1,0.375946
0.143915,1,0.140158
0.132463,1,0.313232
0.075944,1,0.050611
0.061110,1,0.033593
0.097957,1,0.029729
0.125077,1,0.084873
0.137913,1,0.262659
0.098061,1,0.168139
0.122266,1,0.079270
0.132535,1,0.264044
0.127867,1,0.305305
0.117708,1,0.156132
0.106445,1,0.151196
0.095965,1,0.039336
0.119765,1,0.069755
0.130322,1,0.173234
0.145984,1,0.593100
0.098271,1,0.133317
0.132329,1,0.187410
0.093230,1,0.054045
0.123549,1,0.226045
0.078412,1,0.070380
0.145360,1,0.366498
0.136749,1,0.362196
0.087237,1,0.033967
0.059344,1,0.006532
0.098789,1,0.047900
0.134616,1,0.057919
0.144133,1,0.080290
0.237701,0,0.487367
0.102437,1,0.032782
0.201957,0,0.204497
0.185458,1,0.206373
0.177097,1,0.222572
0.188900,1,0.208488
0.110746,1,0.042101
0.105139,1,0.311451
0.102437,1,0.032782
0.130096,1,0.350093
0.196800,1,0.236267
0.108751,1,0.144699
0.260829,0,0.487084
0.167473,1,0.207859
0.120431,1,0.085151
0.128670,1,0.223766
0.164926,1,0.237440
0.177812,1,0.217267
0.225950,0,0.488731
0.139147,1,0.181466
0.213952,0,0.299654
0.174108,1,0.207318
0.107434,1,0.034114
0.202382,0,0.219827
0.113649,1,0.170264
0.123542,1,0.224962
0.202819,0,0.230927
0.164515,1,0.268678
0.107704,1,0.113389
0.049153,1,0.000468
0.127068,1,0.038072
0.207694,0,0.240297
0.100387,1,0.050457
0.179047,1,0.350086
0.175047,1,0.224418
0.174644,1,0.212339
0.162112,1,0.141664
0.208844,0,0.219666
0.136898,1,0.163599
0.190635,1,0.210725
0.105805,1,0.055587
0.174022,1,0.204288
0.098253,1,0.030775
0.144282,1,0.164389
0.124251,1,0.057992
0.075644,1,0.095126
0.119131,1,0.095054
